290300.7969,4159066.74,60.0,,,,
290300.606599999,4159066.697,60.0,,,,
290300.416299999,4159066.65499999,60.0,,,,
290300.2259,4159066.612,60.0,,,,
290300.0356,4159066.569,60.0,,,,
290299.845299999,4159066.52699999,60.0,,,,
290299.6549,4159066.484,60.0,,,,
290299.4646,4159066.441,60.0,,,,
290299.274299999,4159066.399,60.0,,,,
290299.0839,4159066.356,60.0,,,,
290298.8936,4159066.313,60.0,,,,
290298.703299999,4159066.27,60.0,,,,
290298.512999999,4159066.228,60.0,,,,
290298.3226,4159066.185,60.0,,,,
290298.132299999,4159066.14199999,60.0,,,,
290297.941999999,4159066.1,60.0,,,,
290297.7516,4159066.057,60.0,,,,
290297.5613,4159066.01399999,60.0,,,,
290297.370999999,4159065.972,60.0,,,,
290297.1806,4159065.929,60.0,,,,
290296.9903,4159065.88599999,60.0,,,,
290296.799999999,4159065.84299999,60.0,,,,
290296.6096,4159065.80099999,60.0,,,,
290296.4193,4159065.75799999,60.0,,,,
290296.228999999,4159065.71499999,60.0,,,,
290296.038699999,4159065.67299999,60.0,,,,
290295.8483,4159065.62999999,60.0,,,,
290295.657999999,4159065.58699999,60.0,,,,
290295.467699999,4159065.54499999,60.0,,,,
290295.2773,4159065.50199999,60.0,,,,
290295.086999999,4159065.45899999,60.0,,,,
290294.896699999,4159065.416,60.0,,,,
290294.7063,4159065.37399999,60.0,,,,
290294.516,4159065.33099999,60.0,,,,
290294.325699999,4159065.288,60.0,,,,
290294.1353,4159065.24599999,60.0,,,,
290293.945,4159065.203,60.0,,,,
290293.754699999,4159065.16,60.0,,,,
290293.564399999,4159065.11799999,60.0,,,,
290293.374,4159065.075,60.0,,,,
290293.183699999,4159065.032,60.0,,,,
290292.993399999,4159064.989,60.0,,,,
290292.803,4159064.947,60.0,,,,
290292.612699999,4159064.904,60.0,,,,
290292.422399999,4159064.861,60.0,,,,
290292.232,4159064.819,60.0,,,,
290292.0417,4159064.776,60.0,,,,
290291.851399999,4159064.733,60.0,,,,
290291.6611,4159064.691,60.0,,,,
290291.4707,4159064.648,60.0,,,,
290291.280399999,4159064.60499999,60.0,,,,
290291.090099999,4159064.563,60.0,,,,
290290.8996,4159064.52,60.0,,,,
290290.709099999,4159064.478,60.0,,,,
290290.5187,4159064.436,60.0,,,,
290290.328199999,4159064.39399999,60.0,,,,
290290.1377,4159064.35199999,60.0,,,,
290289.947299999,4159064.31,60.0,,,,
290289.756799999,4159064.268,60.0,,,,
290289.5664,4159064.22599999,60.0,,,,
290289.375899999,4159064.183,60.0,,,,
290289.1854,4159064.14099999,60.0,,,,
290288.994999999,4159064.09899999,60.0,,,,
290288.8045,4159064.057,60.0,,,,
290288.6141,4159064.015,60.0,,,,
290288.423599999,4159063.973,60.0,,,,
290288.2331,4159063.93099999,60.0,,,,
290288.042699999,4159063.88899999,60.0,,,,
290287.8522,4159063.84599999,60.0,,,,
290287.661699999,4159063.804,60.0,,,,
290287.471299999,4159063.762,60.0,,,,
290287.2808,4159063.72,60.0,,,,
290287.090399999,4159063.67799999,60.0,,,,
290286.8999,4159063.63599999,60.0,,,,
290286.709399999,4159063.594,60.0,,,,
290286.518999999,4159063.552,60.0,,,,
290286.3285,4159063.509,60.0,,,,
290286.138099999,4159063.467,60.0,,,,
290285.9476,4159063.42499999,60.0,,,,
290285.757099999,4159063.38299999,60.0,,,,
290285.5667,4159063.341,60.0,,,,
290285.376199999,4159063.299,60.0,,,,
290285.185799999,4159063.257,60.0,,,,
290284.9953,4159063.21499999,60.0,,,,
290284.804799999,4159063.17199999,60.0,,,,
290284.6144,4159063.12999999,60.0,,,,
290284.423899999,4159063.08799999,60.0,,,,
290284.2334,4159063.046,60.0,,,,
290284.043,4159063.004,60.0,,,,
290283.852499999,4159062.96199999,60.0,,,,
290283.6621,4159062.91999999,60.0,,,,
290283.471599999,4159062.87699999,60.0,,,,
290283.2812,4159062.83499999,60.0,,,,
290283.0908,4159062.79199999,60.0,,,,
290282.900399999,4159062.74899999,60.0,,,,
290282.71,4159062.70699999,60.0,,,,
290282.519599999,4159062.66399999,60.0,,,,
290282.329199999,4159062.62099999,60.0,,,,
290282.1388,4159062.57899999,60.0,,,,
290281.948499999,4159062.53599999,60.0,,,,
290281.758099999,4159062.49299999,60.0,,,,
290281.5677,4159062.45099999,60.0,,,,
290281.377299999,4159062.40799999,60.0,,,,
290281.186899999,4159062.365,60.0,,,,
290280.9965,4159062.32299999,60.0,,,,
290280.806099999,4159062.27999999,60.0,,,,
290280.6157,4159062.237,60.0,,,,
290280.4253,4159062.19499999,60.0,,,,
290280.234899999,4159062.15199999,60.0,,,,
290280.0445,4159062.109,60.0,,,,
290279.854099999,4159062.06699999,60.0,,,,
290279.663699999,4159062.024,60.0,,,,
290279.4733,4159061.981,60.0,,,,
290279.282899999,4159061.93899999,60.0,,,,
290279.0925,4159061.896,60.0,,,,
290278.9021,4159061.853,60.0,,,,
290278.711699999,4159061.811,60.0,,,,
290278.5213,4159061.768,60.0,,,,
290278.3309,4159061.725,60.0,,,,
290278.140499999,4159061.683,60.0,,,,
290277.9501,4159061.64,60.0,,,,
290277.759699999,4159061.597,60.0,,,,
290277.569299999,4159061.555,60.0,,,,
290277.3789,4159061.512,60.0,,,,
290277.188499999,4159061.469,60.0,,,,
290276.9981,4159061.427,60.0,,,,
290276.8077,4159061.384,60.0,,,,
290276.617299999,4159061.341,60.0,,,,
290276.4269,4159061.299,60.0,,,,
290276.236499999,4159061.256,60.0,,,,
290276.046099999,4159061.21299999,60.0,,,,
290275.8557,4159061.171,60.0,,,,
290275.665299999,4159061.128,60.0,,,,
290275.474899999,4159061.08499999,60.0,,,,
290275.2845,4159061.043,60.0,,,,
290275.094099999,4159061.0,60.0,,,,
290274.9037,4159060.95699999,60.0,,,,
290274.7134,4159060.91399999,60.0,,,,
290274.522999999,4159060.87199999,60.0,,,,
290274.3326,4159060.82899999,60.0,,,,
290274.1422,4159060.78599999,60.0,,,,
290273.951799999,4159060.74399999,60.0,,,,
290273.7614,4159060.70099999,60.0,,,,
290273.570999999,4159060.65799999,60.0,,,,
290273.380599999,4159060.61599999,60.0,,,,
290273.1902,4159060.57299999,60.0,,,,
290272.999799999,4159060.52999999,60.0,,,,
290272.8094,4159060.48799999,60.0,,,,
290272.619,4159060.44499999,60.0,,,,
290272.428599999,4159060.40199999,60.0,,,,
290272.2382,4159060.35999999,60.0,,,,
290272.0478,4159060.31699999,60.0,,,,
290271.857399999,4159060.274,60.0,,,,
290271.667,4159060.23199999,60.0,,,,
290271.476599999,4159060.18899999,60.0,,,,
290271.286199999,4159060.146,60.0,,,,
290271.0958,4159060.10399999,60.0,,,,
290270.905399999,4159060.061,60.0,,,,
290270.715,4159060.018,60.0,,,,
290270.5246,4159059.97599999,60.0,,,,
290270.334199999,4159059.933,60.0,,,,
290270.1438,4159059.89,60.0,,,,
290269.953399999,4159059.848,60.0,,,,
290269.762999999,4159059.805,60.0,,,,
290269.5726,4159059.762,60.0,,,,
290269.382199999,4159059.72,60.0,,,,
290269.191799999,4159059.677,60.0,,,,
290269.0014,4159059.634,60.0,,,,
290268.810999999,4159059.592,60.0,,,,
290268.6207,4159059.54999999,60.0,,,,
290268.4303,4159059.507,60.0,,,,
290268.239899999,4159059.46499999,60.0,,,,
290268.0495,4159059.42299999,60.0,,,,
290267.8592,4159059.37999999,60.0,,,,
290267.668799999,4159059.33799999,60.0,,,,
290267.4784,4159059.296,60.0,,,,
290267.2881,4159059.254,60.0,,,,
290267.097699999,4159059.211,60.0,,,,
290266.9073,4159059.169,60.0,,,,
290266.717,4159059.12699999,60.0,,,,
290266.526599999,4159059.08399999,60.0,,,,
290266.3362,4159059.04199999,60.0,,,,
290266.145799999,4159059.0,60.0,,,,
290265.955499999,4159058.958,60.0,,,,
290265.7651,4159058.915,60.0,,,,
290265.574699999,4159058.873,60.0,,,,
290265.384399999,4159058.83099999,60.0,,,,
290265.194,4159058.788,60.0,,,,
290265.003599999,4159058.74599999,60.0,,,,
290264.813199999,4159058.70399999,60.0,,,,
290264.6229,4159058.662,60.0,,,,
290264.432499999,4159058.61899999,60.0,,,,
290264.242099999,4159058.577,60.0,,,,
290264.0518,4159058.535,60.0,,,,
290263.861399999,4159058.492,60.0,,,,
290263.670999999,4159058.45,60.0,,,,
290263.4807,4159058.40799999,60.0,,,,
290263.290299999,4159058.36599999,60.0,,,,
290263.099899999,4159058.32299999,60.0,,,,
290262.9095,4159058.28099999,60.0,,,,
290262.719199999,4159058.239,60.0,,,,
290262.528799999,4159058.19599999,60.0,,,,
290262.3384,4159058.154,60.0,,,,
290262.148099999,4159058.112,60.0,,,,
290261.9577,4159058.06999999,60.0,,,,
290261.7673,4159058.02699999,60.0,,,,
290261.576899999,4159057.98499999,60.0,,,,
290261.3866,4159057.94299999,60.0,,,,
290261.1962,4159057.89999999,60.0,,,,
290261.005799999,4159057.858,60.0,,,,
290260.8155,4159057.816,60.0,,,,
290260.6251,4159057.774,60.0,,,,
290260.434699999,4159057.731,60.0,,,,
290260.2443,4159057.68899999,60.0,,,,
290260.054,4159057.64699999,60.0,,,,
290259.863599999,4159057.60399999,60.0,,,,
290259.6732,4159057.56199999,60.0,,,,
290259.4829,4159057.52,60.0,,,,
290259.292499999,4159057.478,60.0,,,,
290259.1021,4159057.435,60.0,,,,
290258.9118,4159057.393,60.0,,,,
290258.721399999,4159057.35099999,60.0,,,,
290258.531,4159057.308,60.0,,,,
290258.340599999,4159057.26599999,60.0,,,,
290258.150299999,4159057.22399999,60.0,,,,
290257.9599,4159057.182,60.0,,,,
290257.769499999,4159057.13899999,60.0,,,,
290257.579199999,4159057.097,60.0,,,,
290257.3888,4159057.055,60.0,,,,
290257.198399999,4159057.012,60.0,,,,
290257.007999999,4159056.97,60.0,,,,
290256.8177,4159056.92799999,60.0,,,,
290256.627299999,4159056.88599999,60.0,,,,
290256.436899999,4159056.84299999,60.0,,,,
290256.2466,4159056.80099999,60.0,,,,
290256.056199999,4159056.759,60.0,,,,
290255.8658,4159056.716,60.0,,,,
290255.6755,4159056.674,60.0,,,,
290255.485099999,4159056.632,60.0,,,,
290255.2947,4159056.58999999,60.0,,,,
290255.1043,4159056.54699999,60.0,,,,
290254.913999999,4159056.50499999,60.0,,,,
290254.7236,4159056.46299999,60.0,,,,
290254.5332,4159056.41999999,60.0,,,,
290254.342899999,4159056.378,60.0,,,,
290254.1525,4159056.336,60.0,,,,
290253.9621,4159056.294,60.0,,,,
290253.771699999,4159056.251,60.0,,,,
290253.5814,4159056.20899999,60.0,,,,
290253.391,4159056.16699999,60.0,,,,
290253.200599999,4159056.12399999,60.0,,,,
290253.0103,4159056.08199999,60.0,,,,
290252.8199,4159056.04,60.0,,,,
290252.629499999,4159055.998,60.0,,,,
290252.4392,4159055.955,60.0,,,,
290252.2488,4159055.913,60.0,,,,
290252.058399999,4159055.87099999,60.0,,,,
290251.868,4159055.828,60.0,,,,
290251.6777,4159055.78599999,60.0,,,,
290251.487299999,4159055.74399999,60.0,,,,
290251.2969,4159055.702,60.0,,,,
290251.106599999,4159055.65899999,60.0,,,,
290250.916199999,4159055.617,60.0,,,,
290250.7258,4159055.575,60.0,,,,
290250.535399999,4159055.532,60.0,,,,
290250.345099999,4159055.49,60.0,,,,
290250.1547,4159055.44799999,60.0,,,,
290249.964299999,4159055.40599999,60.0,,,,
290249.773999999,4159055.36299999,60.0,,,,
290249.5836,4159055.32099999,60.0,,,,
290249.393199999,4159055.279,60.0,,,,
290249.202899999,4159055.237,60.0,,,,
290249.0125,4159055.194,60.0,,,,
290248.822099999,4159055.15199999,60.0,,,,
290248.6317,4159055.10999999,60.0,,,,
290248.4414,4159055.06699999,60.0,,,,
290248.250999999,4159055.02499999,60.0,,,,
290248.0606,4159054.983,60.0,,,,
290247.8703,4159054.941,60.0,,,,
290247.679899999,4159054.898,60.0,,,,
290247.4895,4159054.856,60.0,,,,
290247.2991,4159054.81399999,60.0,,,,
290247.108799999,4159054.771,60.0,,,,
290246.9184,4159054.72899999,60.0,,,,
290246.728,4159054.68699999,60.0,,,,
290246.537699999,4159054.645,60.0,,,,
290246.3473,4159054.60199999,60.0,,,,
290246.1569,4159054.56,60.0,,,,
290245.966599999,4159054.518,60.0,,,,
290245.7762,4159054.475,60.0,,,,
290245.5858,4159054.433,60.0,,,,
290245.395399999,4159054.39099999,60.0,,,,
290245.2051,4159054.34899999,60.0,,,,
290245.014699999,4159054.30599999,60.0,,,,
290244.824299999,4159054.26399999,60.0,,,,
290244.634,4159054.222,60.0,,,,
290244.443599999,4159054.179,60.0,,,,
290244.253199999,4159054.137,60.0,,,,
290244.0628,4159054.095,60.0,,,,
290243.872499999,4159054.05299999,60.0,,,,
290243.682099999,4159054.00999999,60.0,,,,
290243.4917,4159053.96799999,60.0,,,,
290243.301399999,4159053.92599999,60.0,,,,
290243.110999999,4159053.88299999,60.0,,,,
290242.9206,4159053.841,60.0,,,,
290242.730299999,4159053.799,60.0,,,,
290242.539899999,4159053.757,60.0,,,,
290242.3495,4159053.714,60.0,,,,
290242.159099999,4159053.67199999,60.0,,,,
290241.968799999,4159053.62999999,60.0,,,,
290241.7784,4159053.58699999,60.0,,,,
290241.587999999,4159053.54499999,60.0,,,,
290241.397699999,4159053.503,60.0,,,,
290241.2073,4159053.461,60.0,,,,
290241.016899999,4159053.418,60.0,,,,
290240.8265,4159053.376,60.0,,,,
290240.6362,4159053.33399999,60.0,,,,
290240.445799999,4159053.291,60.0,,,,
290240.2554,4159053.24899999,60.0,,,,
290240.0651,4159053.20699999,60.0,,,,
290239.874699999,4159053.165,60.0,,,,
290239.6843,4159053.12199999,60.0,,,,
290239.4939,4159053.08,60.0,,,,
290239.303599999,4159053.038,60.0,,,,
290239.1132,4159052.995,60.0,,,,
290238.9228,4159052.953,60.0,,,,
290238.732499999,4159052.91099999,60.0,,,,
290238.5421,4159052.86899999,60.0,,,,
290238.351699999,4159052.82599999,60.0,,,,
290238.161399999,4159052.78399999,60.0,,,,
290237.971,4159052.742,60.0,,,,
290237.780599999,4159052.699,60.0,,,,
290237.590199999,4159052.657,60.0,,,,
290237.3999,4159052.615,60.0,,,,
290237.209499999,4159052.57299999,60.0,,,,
290237.019099999,4159052.52999999,60.0,,,,
290236.8288,4159052.48799999,60.0,,,,
290236.638399999,4159052.44599999,60.0,,,,
290236.447999999,4159052.40299999,60.0,,,,
290236.2576,4159052.361,60.0,,,,
290236.067199999,4159052.319,60.0,,,,
290235.8768,4159052.276,60.0,,,,
290235.6863,4159052.234,60.0,,,,
290235.495899999,4159052.191,60.0,,,,
290235.3055,4159052.149,60.0,,,,
290235.115099999,4159052.106,60.0,,,,
290234.9246,4159052.06399999,60.0,,,,
290234.7342,4159052.021,60.0,,,,
290234.543799999,4159051.97899999,60.0,,,,
290234.3534,4159051.936,60.0,,,,
290234.162899999,4159051.89399999,60.0,,,,
290233.972499999,4159051.85199999,60.0,,,,
290233.7821,4159051.80899999,60.0,,,,
290233.591599999,4159051.76699999,60.0,,,,
290233.4012,4159051.72399999,60.0,,,,
290233.2108,4159051.682,60.0,,,,
290233.020399999,4159051.63899999,60.0,,,,
290232.8299,4159051.597,60.0,,,,
290232.639499999,4159051.554,60.0,,,,
290232.4491,4159051.512,60.0,,,,
290232.2587,4159051.469,60.0,,,,
290232.068199999,4159051.427,60.0,,,,
290231.8778,4159051.384,60.0,,,,
290231.687399999,4159051.342,60.0,,,,
290231.496999999,4159051.299,60.0,,,,
290231.3065,4159051.257,60.0,,,,
290231.116099999,4159051.214,60.0,,,,
290230.9257,4159051.17199999,60.0,,,,
290230.7353,4159051.129,60.0,,,,
290230.544799999,4159051.08699999,60.0,,,,
290230.3544,4159051.044,60.0,,,,
290230.163999999,4159051.00199999,60.0,,,,
290229.9736,4159050.95899999,60.0,,,,
290229.7831,4159050.91699999,60.0,,,,
290229.592699999,4159050.875,60.0,,,,
290229.4023,4159050.83199999,60.0,,,,
290229.211899999,4159050.79,60.0,,,,
290229.0214,4159050.74699999,60.0,,,,
290228.831,4159050.705,60.0,,,,
290228.640599999,4159050.662,60.0,,,,
290228.4501,4159050.62,60.0,,,,
290228.259699999,4159050.577,60.0,,,,
290228.069299999,4159050.535,60.0,,,,
290227.8789,4159050.492,60.0,,,,
290227.688399999,4159050.45,60.0,,,,
290227.498,4159050.407,60.0,,,,
290227.3076,4159050.365,60.0,,,,
290227.117199999,4159050.322,60.0,,,,
290226.9267,4159050.27999999,60.0,,,,
290226.736299999,4159050.237,60.0,,,,
290226.5459,4159050.19499999,60.0,,,,
290226.3555,4159050.15199999,60.0,,,,
290226.164999999,4159050.10999999,60.0,,,,
290225.9746,4159050.06699999,60.0,,,,
290225.784199999,4159050.02499999,60.0,,,,
290225.593799999,4159049.98199999,60.0,,,,
290225.4033,4159049.93999999,60.0,,,,
290225.212899999,4159049.898,60.0,,,,
290225.0225,4159049.85499999,60.0,,,,
290224.832099999,4159049.813,60.0,,,,
290224.641599999,4159049.77,60.0,,,,
290224.4512,4159049.728,60.0,,,,
290224.260799999,4159049.685,60.0,,,,
290224.0703,4159049.643,60.0,,,,
290223.879899999,4159049.6,60.0,,,,
290223.689499999,4159049.558,60.0,,,,
290223.4991,4159049.515,60.0,,,,
290223.308599999,4159049.473,60.0,,,,
290223.1182,4159049.43,60.0,,,,
290222.9278,4159049.38799999,60.0,,,,
290222.737399999,4159049.345,60.0,,,,
290222.5469,4159049.30299999,60.0,,,,
290222.356499999,4159049.25999999,60.0,,,,
290222.166099999,4159049.21799999,60.0,,,,
290221.9757,4159049.17499999,60.0,,,,
290221.785199999,4159049.13299999,60.0,,,,
290221.5948,4159049.08999999,60.0,,,,
290221.404399999,4159049.04799999,60.0,,,,
290221.213999999,4159049.00499999,60.0,,,,
290221.0235,4159048.96299999,60.0,,,,
290220.833099999,4159048.921,60.0,,,,
290220.6427,4159048.878,60.0,,,,
290220.4523,4159048.836,60.0,,,,
290220.261799999,4159048.793,60.0,,,,
290220.0714,4159048.751,60.0,,,,
290219.880999999,4159048.708,60.0,,,,
290219.690599999,4159048.666,60.0,,,,
290219.5001,4159048.623,60.0,,,,
290219.309699999,4159048.58099999,60.0,,,,
290219.1193,4159048.538,60.0,,,,
290218.928799999,4159048.49599999,60.0,,,,
290218.738399999,4159048.453,60.0,,,,
290218.548,4159048.41099999,60.0,,,,
290218.357599999,4159048.36799999,60.0,,,,
290218.1671,4159048.32599999,60.0,,,,
290217.976699999,4159048.28299999,60.0,,,,
290217.786299999,4159048.24099999,60.0,,,,
290217.5959,4159048.19799999,60.0,,,,
290217.405399999,4159048.15599999,60.0,,,,
290217.215,4159048.11299999,60.0,,,,
290217.0246,4159048.07099999,60.0,,,,
290216.834199999,4159048.02799999,60.0,,,,
290216.6437,4159047.986,60.0,,,,
290216.453299999,4159047.944,60.0,,,,
290216.262899999,4159047.901,60.0,,,,
290216.0725,4159047.859,60.0,,,,
290215.881999999,4159047.816,60.0,,,,
290215.6916,4159047.774,60.0,,,,
290215.501199999,4159047.731,60.0,,,,
290215.310799999,4159047.68899999,60.0,,,,
290215.1203,4159047.646,60.0,,,,
290214.929899999,4159047.60399999,60.0,,,,
290214.7395,4159047.561,60.0,,,,
290214.5491,4159047.51899999,60.0,,,,
290214.358599999,4159047.47599999,60.0,,,,
290214.1682,4159047.43399999,60.0,,,,
290213.9772,4159047.39399999,60.0,,,,
290213.7861,4159047.35499999,60.0,,,,
290213.595099999,4159047.316,60.0,,,,
290213.404099999,4159047.276,60.0,,,,
290213.213099999,4159047.237,60.0,,,,
290213.021999999,4159047.19799999,60.0,,,,
290212.831,4159047.15799999,60.0,,,,
290212.64,4159047.11899999,60.0,,,,
290212.449,4159047.08,60.0,,,,
290212.2579,4159047.041,60.0,,,,
290212.066899999,4159047.001,60.0,,,,
290211.875899999,4159046.96199999,60.0,,,,
290211.684899999,4159046.92299999,60.0,,,,
290211.493799999,4159046.88299999,60.0,,,,
290211.3028,4159046.844,60.0,,,,
290211.1118,4159046.805,60.0,,,,
290210.9207,4159046.765,60.0,,,,
290210.7297,4159046.72599999,60.0,,,,
290210.538699999,4159046.68699999,60.0,,,,
290210.347699999,4159046.64699999,60.0,,,,
290210.156599999,4159046.608,60.0,,,,
290209.965599999,4159046.569,60.0,,,,
290209.7746,4159046.52999999,60.0,,,,
290209.5836,4159046.49,60.0,,,,
290209.3925,4159046.45099999,60.0,,,,
290209.2015,4159046.412,60.0,,,,
290209.010499999,4159046.37199999,60.0,,,,
290208.819499999,4159046.333,60.0,,,,
290208.628399999,4159046.294,60.0,,,,
290208.437399999,4159046.254,60.0,,,,
290208.2464,4159046.21499999,60.0,,,,
290208.0554,4159046.17599999,60.0,,,,
290207.8643,4159046.137,60.0,,,,
290207.6733,4159046.097,60.0,,,,
290207.482299999,4159046.058,60.0,,,,
290207.291299999,4159046.01899999,60.0,,,,
290207.100199999,4159045.97899999,60.0,,,,
290206.909199999,4159045.93999999,60.0,,,,
290206.7182,4159045.901,60.0,,,,
290206.5272,4159045.861,60.0,,,,
290206.3361,4159045.822,60.0,,,,
290206.1451,4159045.78299999,60.0,,,,
290205.954099999,4159045.74399999,60.0,,,,
290205.763099999,4159045.70399999,60.0,,,,
290205.571999999,4159045.665,60.0,,,,
290205.380999999,4159045.626,60.0,,,,
290205.19,4159045.586,60.0,,,,
290204.999,4159045.54699999,60.0,,,,
290204.808599999,4159045.50499999,60.0,,,,
290204.618399999,4159045.46199999,60.0,,,,
290204.4282,4159045.418,60.0,,,,
290204.238,4159045.375,60.0,,,,
290204.0478,4159045.33199999,60.0,,,,
290203.857599999,4159045.28899999,60.0,,,,
290203.667399999,4159045.24599999,60.0,,,,
290203.4772,4159045.203,60.0,,,,
290203.287,4159045.15899999,60.0,,,,
290203.096799999,4159045.11599999,60.0,,,,
290202.906599999,4159045.07299999,60.0,,,,
290202.716399999,4159045.02999999,60.0,,,,
290202.5262,4159044.987,60.0,,,,
290202.336,4159044.94299999,60.0,,,,
290202.145799999,4159044.89999999,60.0,,,,
290201.955599999,4159044.85699999,60.0,,,,
290201.765399999,4159044.81399999,60.0,,,,
290201.5752,4159044.771,60.0,,,,
290201.385,4159044.72699999,60.0,,,,
290201.194799999,4159044.68399999,60.0,,,,
290201.004599999,4159044.64099999,60.0,,,,
290200.814399999,4159044.598,60.0,,,,
290200.6242,4159044.555,60.0,,,,
290200.434,4159044.512,60.0,,,,
290200.243799999,4159044.46799999,60.0,,,,
290200.053599999,4159044.42499999,60.0,,,,
290199.863399999,4159044.382,60.0,,,,
290199.6732,4159044.339,60.0,,,,
290199.483,4159044.296,60.0,,,,
290199.292799999,4159044.25199999,60.0,,,,
290199.102599999,4159044.20899999,60.0,,,,
290198.912399999,4159044.166,60.0,,,,
290198.7222,4159044.123,60.0,,,,
